customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10053,individual,10,0,14.0,72.0,16.3661700663092,89.198473249821,86.0,105.5646433161302,7625.165064978098,1213.260242771805,6411.904822206293,4,4,5,2.9568652422853945,3.438215398006273,61.757679762146246,68.98775223074982,24.167930489175948,78.46298626498049,89.04209742805386,431,8,8,45,11327.972172921814,16,4027.72343926109,29,7300.248733660725,22,23,16.0,29.0,500,120,99,15,-1.9836318207464805,0.35313166808368956,4.166666666666667,2.0,12.410750431279457,30K_to_50K,-0.6976166169175109
10054,corporate,5,0,69.0,8.0,135.51157052877716,12.734994954077631,77.0,148.24656548285478,17422.233925610926,512.9853096762091,16909.248615934717,3,1,8,3.196567283708275,4.15138608273802,30.917697965165274,34.53728337885753,56.56227208344076,26.06685957002008,29.581436546891325,503,2,4,52,13090.101177598543,14,3524.2580093534534,38,9565.84316824509,26,26,27.0,25.0,500,120,128,28,0.2753295581037587,0.2708696522650916,4.166666666666667,2.0,28.356500529965697,less_10K,-1.6371706319250459
10055,individual,6,0,47.0,24.0,74.05252622596673,44.737422597072204,71.0,118.78994882303894,41737.175569192834,560.4569952791712,41176.71857391366,3,5,12,1.8713817482542279,2.635748941203138,25.12387238701854,28.065165174404495,31.724286753215512,30.979454411425454,35.156393215194996,533,1,4,55,13845.299322459996,41,10321.041313106543,14,3524.2580093534525,27,28,47.0,8.0,999,180,300,90,8.167572197558135,0.5810697915573604,5.55,3.0,45.28773390754431,less_10K,0.08712111327625571
10056,individual,6,1,60.0,52.0,60.17090930961112,69.30697199049912,112.0,129.47788130011025,3911.752718667947,174.01766308071507,3737.735055587232,4,3,13,5.450276165222747,4.866318004663166,75.5618227500077,84.40796879121946,25.044506991567406,36.68693538189139,41.63340996962629,510,4,6,53,13341.83389255236,36,9062.377738337453,17,4279.456154214908,26,27,10.0,43.0,1500,365,999,180,-1.2928790554441214,0.6784277061972466,4.109589041095891,3.0,4.244523349249075,less_10K,0.8989462233952734
10057,individual,2,0,10.0,69.0,16.094487234999345,80.39068171998136,79.0,96.48516895498071,1150.6089058076045,320.1807070407919,830.4281987668126,3,9,12,4.552576196348556,5.762754678922223,73.66611148945088,82.29032351620224,21.57864193958886,27.45695453565881,31.158957072896275,520,1,9,54,13593.566607506178,17,4279.456154214908,37,9314.11045329127,27,27,12.0,42.0,99,15,128,28,0.1933240522792345,0.32503262701626084,6.6,0.5,7.490943397184925,50K_above,9.317888497815563
10058,individual,3,0,82.0,106.0,101.90869963841654,160.4891369282744,188.0,262.39783656669096,4918.750579600356,930.3692801540695,3988.381299446287,8,1,9,3.4023363359083407,1.809753370164011,13.033820484252274,14.559711142820609,39.90911300834728,65.66464823926177,74.51816817618145,370,8,1,39,9817.575883198906,24,6041.585158891635,15,3775.990724307271,19,20,22.0,17.0,999,180,128,28,-0.11777575958919731,3.138770306531078,5.55,3.0,5.337185958767748,10K_to_20K,-3.500866411389091
10059,corporate,5,1,136.0,53.0,218.67633495751215,104.08482648221272,189.0,322.7611614397249,17521.786982300215,2439.5466389840667,15082.240343316149,8,5,7,9.741647319085777,5.154310750839035,0.406728557255832,0.4543449339613037,84.15197530256927,45.15336868068987,51.24136672153748,513,8,2,53,13341.83389255236,21,5286.387014030181,32,8055.44687852218,26,27,11.0,42.0,500,120,500,120,0.04011524767779895,1.1599025740681261,4.166666666666667,2.0,28.518533499837588,10K_to_20K,-4.734329355103156
10060,individual,1,0,15.0,4.0,21.30095970021683,6.9157387584070955,19.0,28.216698458623924,4131.099957012943,2809.0608175929474,1322.039139419996,1,6,5,0.957992739863345,5.042067051912342,65.01046221353867,72.62134323807805,57.97236732066887,56.321357501381165,63.915127892048005,746,6,4,77,19383.419051443994,33,8307.179593475998,44,11076.239457967997,38,39,40.0,37.0,2999,700,1500,365,0.08998769499990289,1.7835007642249474,4.284285714285715,4.0,3.361897751475377,30K_to_50K,3.464013030816142
10061,corporate,8,0,95.0,50.0,145.80190321984418,87.93500261563769,145.0,233.73690583548188,7918.345051670552,874.1914821663258,7044.153569504226,6,7,6,10.471831332826858,7.221952643328867,52.11900222116828,58.220658962510555,33.87315103446793,28.246177183547474,32.054590074531006,539,8,2,55,13845.299322459996,19,4782.921584122544,36,9062.37773833745,27,28,34.0,21.0,300,90,999,180,1.8104325612544723,5.827629885642992,3.3333333333333335,1.5,17.18390853227116,20K_to_30K,0.20133640526433183
10062,individual,3,0,137.0,48.0,142.79032996651435,64.37426687706323,185.0,207.16459684357758,1536.5770302092412,365.8259823266416,1170.7510478825996,8,2,6,5.546406730313006,2.998057692061084,74.41086683604145,83.12226858798921,57.43572563513523,3.3971876716330938,3.855228178766701,463,8,9,48,12083.17031778327,17,4279.456154214908,31,7803.714163568362,24,24,18.0,30.0,1500,365,500,120,-2.4606845251370104,0.6977342710563723,4.109589041095891,3.0,1.6672927845152357,10K_to_20K,-4.779596129297521
10063,corporate,6,0,278.0,45.0,520.1878463928235,63.186952731407104,323.0,583.3747991242307,12065.65392797691,5174.662462416057,6890.991465560854,14,10,4,11.670295212455366,3.6130944930202373,65.54167057132038,73.21474102618619,79.20101281244665,64.17746384919528,72.83046772457521,912,2,9,93,23411.142490705086,52,13090.101177598543,41,10321.041313106543,46,47,16.0,77.0,500,120,2999,700,0.73656606306706,3.213200017275959,4.166666666666667,2.0,19.63810860673325,30K_to_50K,-1.2954468178930636
10064,individual,1,1,32.0,159.0,61.890159682857245,256.02481069064356,191.0,317.9149703735008,5059.545627241386,3218.908044521424,1840.637582719962,8,2,7,4.69922119901368,2.4603252350856963,5.68165855171634,6.34681960098149,49.15282298933315,32.855689706688814,37.28560004138684,370,4,7,39,9817.575883198906,27,6796.783303753089,12,3020.792579445817,19,20,13.0,26.0,128,28,128,28,-5.657198650083755,3.1933298650350577,4.571428571428571,1.0,16.469875088676385,30K_to_50K,-5.39586135180132
10065,individual,7,0,12.0,193.0,21.556674682983324,204.63756650801332,205.0,226.19424119099665,7578.83207778406,1509.0315848168448,6069.800492967215,9,1,13,4.560118426194486,2.224448012777798,75.36513052331507,84.18824948419487,49.62184734841797,10.067437874599001,11.424823687611996,674,4,2,69,17369.55733181345,55,13845.299322459996,14,3524.2580093534525,34,35,67.0,2.0,2999,700,1500,365,0.39058269649886346,0.6841346692361947,4.284285714285715,4.0,6.167669334134163,30K_to_50K,0.9742138134618576
10066,individual,1,0,19.0,52.0,37.569367722139766,101.70235227684984,71.0,139.2717199989896,11504.863478107418,1096.2982410556365,10408.565237051782,3,2,11,2.0768263299025618,2.9251075069050163,54.97151238251252,61.4071171488353,10.831006311243375,77.85307835071349,88.34995604382334,578,2,7,59,14852.230182275269,17,4279.456154214908,42,10572.774028060361,29,30,16.0,43.0,128,28,999,180,-0.5375282339016207,9.133011366634271,4.571428571428571,1.0,37.450727467797584,50K_above,0.3095212630973041
10067,individual,2,0,174.0,36.0,216.58225188921745,71.5678448679622,210.0,288.15009675717965,14365.037010537568,729.5667542210215,13635.470256316547,9,1,5,4.592109802281211,2.1867189534672433,26.426526879785474,29.520323556898674,20.2672025487181,65.00176131659865,73.76590465982461,394,4,9,41,10321.041313106543,26,6545.050588799271,15,3775.990724307272,20,21,17.0,24.0,300,90,99,15,-0.40902458399660047,3.103347731466322,3.3333333333333335,1.5,31.174125456895762,less_10K,-4.184819345572428
10068,corporate,5,0,101.0,26.0,159.02284494281736,38.64613293838967,127.0,197.668977881207,12943.48370853044,384.61594918032023,12558.86775935012,6,4,13,3.635040799624911,2.8622368500983546,46.425633879039594,51.86075868682185,26.549039920292984,39.90669581251412,45.287288512947285,295,3,4,31,7803.714163568362,10,2517.3271495381814,21,5286.387014030181,15,16,27.0,4.0,999,180,128,28,1.1062804325789903,0.01946796048749678,5.55,3.0,14.044578676790843,less_10K,0.3046268156441627
10069,individual,10,0,78.0,175.0,119.71165842342448,221.1090064699057,253.0,340.82066489333016,13122.271378045403,98.77438966855097,13023.496988376852,11,7,10,5.783896094502405,2.2861249385385003,61.220480958046245,68.3876626849858,12.914091473048606,49.432589962466885,56.097552503217976,1089,3,3,111,27942.33135987381,44,11076.239457967997,67,16866.091901905813,55,56,67.0,44.0,99,15,2999,700,6.641659406254791,4.816525620475128,6.6,0.5,85.43145428414977,30K_to_50K,-10.126499889406595
10070,individual,5,1,64.0,192.0,81.933320721254,305.49638776676863,256.0,387.42970848802264,3867.9314806128227,271.25331061601355,3596.678169996809,11,7,8,8.884482489912108,3.470500972621917,40.32205652890468,45.04262556436579,9.435387368415626,31.06136839235146,35.24935160255106,439,4,8,45,11327.972172921814,29,7300.2487336607255,16,4027.723439261089,22,23,13.0,32.0,2999,700,300,90,-2.839742816703575,1.4400463087543314,4.284285714285715,4.0,3.1477306971133,30K_to_50K,-3.9481432360500373
10071,individual,9,0,64.0,23.0,125.69652402134888,23.353137426195094,87.0,149.04966144754397,2600.600693657906,547.3071237616601,2053.293569896246,4,2,13,1.885725800881354,2.1675009205532803,46.53223726294746,51.97984230305096,0.05281599848541152,40.07566759638331,45.47904264770659,719,6,5,73,18376.488191628723,58,14600.497467321451,15,3775.990724307272,36,37,50.0,23.0,300,90,500,120,0.8629138644698924,0.4979209703590398,3.3333333333333335,1.5,5.643664699778442,less_10K,7.726788066618703
10072,individual,6,0,80.0,283.0,83.81142908222509,555.1940762917449,363.0,639.00550537397,2233.5585618160235,940.354296891324,1293.2042649246996,16,3,5,9.227209064195193,2.5419308716791167,84.42675813512284,94.31073664527973,26.83593349721377,52.84202606275022,59.96668055795335,447,1,2,47,11831.437602829452,15,3775.9907243072716,32,8055.44687852218,23,24,45.0,2.0,300,90,999,180,-0.7055007269343192,0.041594502889072196,3.3333333333333335,1.5,4.84713229560769,50K_above,6.190246786956805
10073,individual,2,0,49.0,214.0,81.9114211876953,394.0269538594258,263.0,475.9383750471211,33100.38300619735,201.5001990601957,32898.88280713715,11,2,8,8.166067492039204,3.1049686281517888,39.02673450030002,43.59565806959304,15.825196461686787,55.84942674155487,63.37956702830729,365,5,6,38,9565.843168245088,25,6293.317873845453,13,3272.5252943996356,19,19,23.0,15.0,500,120,300,90,-1.3886463430049178,5.186102393277418,4.166666666666667,2.0,53.87432129914933,20K_to_30K,-2.630895047169325
10074,individual,3,0,35.0,63.0,50.28062258668878,93.03016131647408,98.0,143.31078390316287,5255.314944496651,3128.999867303189,2126.3150771934615,4,2,12,3.370478101773064,3.439263369156188,0.4730463090907445,0.5284266133525617,61.86569751338088,31.334409192422275,35.559206308305356,431,6,1,45,11327.972172921814,19,4782.921584122544,26,6545.05058879927,22,23,29.0,16.0,500,120,999,180,0.543820169247657,2.231119191794344,4.166666666666667,2.0,8.55357250080835,less_10K,-0.9782223073739322
10075,individual,10,0,8.0,117.0,9.410479555875053,139.0438054285509,125.0,148.45428498442595,7195.668489937232,3892.77876801471,3302.889721922522,5,1,10,2.5322549356656765,2.025803948532541,18.201306687677615,20.33216339864895,70.14447122671241,63.600380481989596,72.175576598799,406,2,7,43,10824.506743014179,25,6293.317873845453,18,4531.188869168726,21,22,1.0,42.0,999,180,300,90,-3.4463491748452,3.9517313108859544,5.55,3.0,7.807800010782587,10K_to_20K,3.252883714500853
10076,individual,4,0,114.0,23.0,175.1576005736518,37.950129271740295,137.0,213.1077298453921,20838.92877798583,1597.0011401700956,19241.927637815737,6,6,5,3.3118138146988287,2.4173823464954953,67.99731650515683,75.95787344149748,97.01323437810939,33.880929495152195,38.44907221440835,653,6,8,67,16866.091901905813,19,4782.921584122544,48,12083.170317783268,33,34,45.0,22.0,500,120,1500,365,3.6936991493829203,0.35000401954041516,4.166666666666667,2.0,33.91752730791965,50K_above,1.3993091719549913
10077,individual,6,1,91.0,28.0,156.7312812010274,55.34373815813898,119.0,212.0750193591664,7736.891819550209,448.74070490914454,7288.151114641065,5,4,14,4.686931567239561,3.9385979556634965,12.170634446886327,13.595470505798735,80.83566118218631,29.47092486909325,33.44446965893606,546,2,10,57,14348.764752367633,15,3775.9907243072716,42,10572.774028060361,28,29,33.0,24.0,1500,365,300,90,1.4852883937157808,6.484084720301347,4.109589041095891,3.0,8.395064908366113,20K_to_30K,3.608024012878799
10078,individual,5,0,17.0,19.0,27.313187777640252,21.188232184672326,36.0,48.50141996231258,4202.033096773668,857.3720489254763,3344.6610478481916,1,4,13,0.9432230144766772,2.6200639291018812,7.664196237616595,8.561456212812935,62.11161617020636,35.446577040472434,40.22581495521605,720,7,2,74,18628.22090658254,15,3775.9907243072716,59,14852.230182275269,37,37,17.0,57.0,128,28,1500,365,-1.0949362160220626,0.8343843309128993,4.571428571428571,1.0,13.678493153560117,50K_above,-7.1671220938347
10079,individual,2,0,104.0,27.0,134.26346498078277,42.94561279716745,131.0,177.20907777795023,18342.296455180396,2465.782407048073,15876.514048132323,6,6,8,5.439653101260834,4.152406947527354,79.04491421854424,88.29883146860458,3.424970201756794,9.645609346287266,10.94612030524239,472,6,9,49,12334.903032737087,24,6041.585158891635,25,6293.317873845453,24,25,35.0,14.0,999,180,999,180,-0.07676982039413871,0.27149888885086243,5.55,3.0,19.902665424457894,20K_to_30K,-2.251891690800046
10080,individual,7,0,35.0,6.0,43.87806027244421,11.372508359122556,41.0,55.250568631566765,10400.422741795906,1602.7819461657107,8797.640795630195,2,8,14,2.03649371891721,4.967057851017585,27.605986372558547,30.837864299475413,65.2430703533927,87.36001118369555,99.13870217563058,365,2,1,38,9565.843168245088,29,7300.2487336607255,9,2265.5944345843627,19,19,21.0,17.0,128,28,300,90,4.74889806241956,1.1914534996254502,4.571428571428571,1.0,33.855542779283546,10K_to_20K,10.495975119501935
10081,individual,5,0,116.0,3.0,122.02955984519603,4.653882234453162,119.0,126.6834420796492,32419.002774433015,1834.4952962254563,30584.507478207557,5,8,11,3.7554375475422925,3.1558298718842797,88.40996191348867,98.76026059768247,31.65386030673767,70.3660197410483,79.85342240540254,654,1,7,67,16866.091901905813,21,5286.387014030181,46,11579.704887875632,33,34,0.0,67.0,999,180,999,180,-3.5140796000108447,2.1566181166522176,5.55,3.0,35.17686932989693,20K_to_30K,-2.098816339137871
10082,individual,8,1,2.0,70.0,3.354093411024233,118.63194265932044,72.0,121.98603607034468,37636.89813573756,618.0160057445668,37018.88212999299,3,4,14,1.8516467697552033,2.571731624660005,46.0066506310525,51.392724385463836,36.07005913829655,6.3359455076034745,7.1902167383943505,361,3,1,38,9565.843168245088,27,6796.783303753089,11,2769.059864491999,19,19,30.0,8.0,2999,700,99,15,0.9859542519436267,1.0625647784064725,4.284285714285715,4.0,30.628986113067675,20K_to_30K,-1.432860456205293
10083,individual,8,0,16.0,42.0,16.864013597983146,77.01671974488775,58.0,93.8807333428709,3079.905816283086,398.9107828969298,2680.995033386156,3,1,14,2.3430182973080336,4.0396867194966095,1.7021662351107858,1.9014416172310256,52.93553940004403,56.86343153625439,64.53028940098413,987,4,1,101,25425.004210335628,53,13341.83389255236,48,12083.170317783268,50,51,5.0,96.0,128,28,2999,700,-0.4197670633261765,0.6136282153761672,4.571428571428571,1.0,10.025735079046505,50K_above,-5.031411369134736
10084,corporate,8,0,49.0,55.0,73.12539743507246,58.06963265668286,104.0,131.1950300917553,15222.702052679742,460.8011036383862,14761.900949041355,4,3,13,1.3310461177571618,1.279852036304963,45.41944056702584,50.73676867986583,85.02027700187466,15.007086926995418,17.03048226780528,602,3,7,62,15607.428327136724,39,9817.575883198906,23,5789.852443937818,31,31,53.0,9.0,99,15,999,180,0.12251075937819622,1.147816203991767,6.6,0.5,99.10613315546706,10K_to_20K,-10.343984495852272
10085,individual,6,0,16.0,2.0,19.7542098998153,3.0206670602340813,18.0,22.774876960049383,4223.696512472276,2454.2015335001756,1769.4949789721,1,2,6,0.38204543131444396,2.1224746184135777,3.372370805685672,3.767179765640405,22.008970693255627,7.749804580539701,8.79470547014829,507,4,2,53,13341.83389255236,11,2769.059864491999,42,10572.774028060361,26,27,3.0,50.0,300,90,999,180,-0.00684210698137333,0.46978036287410535,3.3333333333333335,1.5,9.16600805658046,30K_to_50K,-7.340743700549356
10086,individual,7,1,14.0,18.0,25.97418963461085,19.13349003081789,32.0,45.10767966542873,4865.410038207097,2296.6645505860943,2568.7454876210036,2,6,6,1.0576540889106134,3.305169027845667,58.10860851083246,64.91147824624223,29.19188839343496,25.9895861404904,29.493744393325507,393,8,10,41,10321.041313106543,13,3272.5252943996356,28,7048.516018706908,20,21,30.0,11.0,2999,700,300,90,-1.7805558397538157,0.1672076930459178,4.284285714285715,4.0,3.959480825363849,less_10K,-2.646267780916099
10087,corporate,4,0,183.0,38.0,263.65567635153906,38.533578995989124,221.0,302.18925534752816,4536.555170619868,674.1526417707223,3862.4025288491457,9,3,12,5.453373316098321,2.4675897357910954,39.957513178699614,44.63540452856629,35.25270657196262,11.238912783570317,12.754247763148364,276,3,9,29,7300.2487336607255,11,2769.059864491999,18,4531.188869168726,14,15,14.0,15.0,128,28,500,120,0.7111455315569668,4.983445975945195,4.571428571428571,1.0,14.767432196028214,50K_above,-2.607143130614456
10088,individual,1,0,17.0,133.0,22.65379615270949,162.05858583279502,150.0,184.71238198550452,14169.675398267367,2405.737835390971,11763.937562876396,7,5,7,7.118674564735034,4.74578304315669,53.0977868238428,59.31403147774503,4.149264829442211,61.12699053825723,69.36870116834292,540,2,5,56,14097.032037413814,20,5034.654299076363,36,9062.37773833745,28,28,35.0,21.0,1500,365,500,120,1.2344140435594984,3.965389132887058,4.109589041095891,3.0,15.375081812356084,30K_to_50K,3.6420109641727283
10089,individual,3,1,25.0,133.0,48.22577663438068,164.20999888288242,158.0,212.4357755172631,12836.104453030768,1897.162529167388,10938.94192386338,7,1,10,6.942312667812403,4.393868777096458,29.6285058146214,33.09716339698505,65.82088658008584,77.13123678808326,87.53078907342183,348,5,8,37,9314.11045329127,20,5034.654299076363,17,4279.456154214908,18,19,26.0,11.0,128,28,300,90,0.5936302600276829,0.4464279193959886,4.571428571428571,1.0,41.784194183042864,50K_above,3.6888255009579822
